insert into Employee (EmpId, FirstName, LastName, DepartmentNumber) values (1, 'Vernice', 'Haggie', 528);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (11, 'Human Resources', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (12, 'Product Management', 'Xishui');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (13, 'Product Management', 'Zhenzhushan');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (14, 'Sales', 'Pantenan');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (15, null, 'San Casimiro');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (16, null, 'Viçosa do Ceará');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (17, null, null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (18, 'Accounting', 'Gornji Petrovci');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (19, 'Business Development', 'Dallas');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (20, 'Services', 'Fray Luis A. Beltrán');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (21, 'Research and Development', 'Poço Verde');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (22, 'Training', 'Laau');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (23, 'Sales', 'Otun');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (24, null, 'Carhuamayo');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (25, 'Business Development', 'Maji');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (26, 'Marketing', 'Skuodas');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (27, 'Human Resources', 'Maranganí');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (28, 'Sales', 'Pathum Rat');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (29, 'Business Development', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (30, 'Services', 'Tuxi');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (31, 'Support', 'Nyurba');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (32, 'Human Resources', 'Paulínia');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (33, 'Legal', 'Al Qubbah');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (34, 'Engineering', 'Pidigan');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (35, 'Services', 'Bukhovo');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (36, 'Support', 'Cambé');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (37, 'Business Development', 'Lenakapa');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (38, 'Engineering', 'Jiantang');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (39, 'Engineering', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (40, 'Research and Development', 'Trelleborg');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (41, 'Legal', 'Tongshan');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (42, 'Product Management', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (43, null, null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (44, 'Product Management', 'Gaula');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (45, 'Training', 'Héroumbili');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (46, 'Human Resources', 'Osiek');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (47, 'Training', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (48, 'Marketing', 'Bingfang');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (49, 'Marketing', 'Faaa');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (50, 'Business Development', 'Krasica');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (51, 'Training', 'Peterborough');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (52, 'Sales', 'Obas');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (53, 'Engineering', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (54, 'Engineering', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (55, 'Marketing', 'Mama');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (56, 'Human Resources', 'Chivhu');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (57, 'Engineering', 'Ichinohe');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (58, null, 'Biggar');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (59, 'Sales', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (60, 'Services', 'Zhuangtou');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (61, 'Engineering', 'Nueva Requena');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (62, null, 'Fort Dauphin');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (63, 'Business Development', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (64, null, 'Tygda');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (65, 'Research and Development', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (66, 'Business Development', 'Diaofeng');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (67, 'Legal', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (68, null, 'Camino Real');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (69, 'Engineering', 'Sambirata');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (70, 'Business Development', 'Kvitok');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (71, null, 'Caigangan');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (72, 'Accounting', 'Chitral');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (73, null, null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (74, 'Support', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (75, 'Services', 'Zhongchao');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (76, 'Business Development', 'Singojuruh');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (77, 'Sales', 'Chigorodó');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (78, null, 'Tucson');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (79, null, 'Ngrejo');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (80, 'Product Management', 'Papër');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (81, 'Sales', 'Benešov nad Ploučnicí');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (82, 'Accounting', 'Golub-Dobrzyń');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (83, null, 'Provins');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (84, 'Research and Development', 'Safi');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (85, 'Research and Development', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (86, null, 'Weiyanggong');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (87, 'Accounting', 'Pīrgaaj');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (88, 'Research and Development', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (89, 'Product Management', 'Mkiriwadjumoi');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (90, 'Services', 'Pasadena');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (91, 'Human Resources', 'Không');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (92, 'Legal', 'Kälviä');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (93, 'Business Development', 'Sơn Hà');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (94, 'Research and Development', 'Nanwai');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (95, 'Marketing', 'Kousséri');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (96, 'Accounting', 'Shilibu');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (97, 'Product Management', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (98, 'Engineering', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (99, null, 'Kuantan');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (100, 'Product Management', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (101, 'Marketing', 'Västerås');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (102, 'Training', 'Kara');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (103, 'Sales', 'Eira da Pedra');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (104, 'Services', 'Vingåker');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (105, 'Training', 'Newton');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (106, 'Training', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (107, null, 'Montalegre');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (108, 'Product Management', 'Pucón');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (109, 'Product Management', 'Butigui');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (110, null, 'Santa Teresa First');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (111, 'Research and Development', 'New-Richmond');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (112, 'Engineering', 'Al Bāriqīyah');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (113, 'Services', 'Curug');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (114, 'Legal', 'Itaberaba');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (115, 'Research and Development', 'Dongping');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (116, 'Legal', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (117, 'Services', 'Shkotovo');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (118, 'Training', 'Tegalgede');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (119, 'Services', 'Urus-Martan');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (120, null, 'Urengoy');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (121, 'Engineering', 'Donnycarney');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (122, 'Product Management', 'Maguwon');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (123, 'Services', 'Bétérou');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (124, null, 'Pulau Pinang');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (125, 'Services', 'Cikaso');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (126, 'Services', 'Nanzhao');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (127, null, 'Jinta');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (128, null, 'Stavanger');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (129, 'Business Development', 'Moch');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (130, 'Business Development', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (131, null, 'Harrison Brook');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (132, 'Services', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (133, 'Research and Development', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (134, 'Engineering', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (135, 'Business Development', 'Malhou');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (136, 'Marketing', 'Sarāvān');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (137, 'Services', 'Aldeia da Mata');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (138, 'Support', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (139, 'Engineering', 'Blackfalds');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (140, null, 'Anticala');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (141, 'Services', 'Ḩarf al Musaytirah');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (142, null, 'Nārāyanganj');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (143, 'Product Management', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (144, 'Research and Development', 'Naguanagua');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (145, 'Training', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (146, 'Sales', 'Asquipata');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (147, 'Services', null);
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (148, 'Product Management', 'Bang Saphan');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (149, 'Engineering', 'Chaínça');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (150, 'Training', 'Bitin');
insert into Department (DepartmentNumber, DepartmentName, DepLocation) values (151, null, 'Morelos');
